country,technology,year,pub_count
Switzerland,Hydrogen,2015,81
Switzerland,Hydrogen,2016,79
Switzerland,Hydrogen,2017,100
Switzerland,Hydrogen,2018,101
Switzerland,Hydrogen,2019,126
Switzerland,Hydrogen,2020,179
Switzerland,Hydrogen,2021,211
Switzerland,Hydrogen,2022,212
Switzerland,Hydrogen,2023,353
United Kingdom,Hydrogen,1975,2
United Kingdom,Hydrogen,1976,3
United Kingdom,Hydrogen,1977,4
United Kingdom,Hydrogen,1978,6
United Kingdom,Hydrogen,1979,5
United Kingdom,Hydrogen,1981,11
United Kingdom,Hydrogen,1982,5
United Kingdom,Hydrogen,1983,3
United Kingdom,Hydrogen,1984,4
United Kingdom,Hydrogen,1985,11
United Kingdom,Hydrogen,1986,12
United Kingdom,Hydrogen,1987,9
United Kingdom,Hydrogen,1988,7
United Kingdom,Hydrogen,1989,5
United Kingdom,Hydrogen,1990,8
United Kingdom,Hydrogen,1991,6
United Kingdom,Hydrogen,1992,1
United Kingdom,Hydrogen,1993,2
United Kingdom,Hydrogen,1994,5
United Kingdom,Hydrogen,1995,3
United Kingdom,Hydrogen,1996,6
United Kingdom,Hydrogen,1997,3
United Kingdom,Hydrogen,1998,6
United Kingdom,Hydrogen,1999,9
United Kingdom,Hydrogen,2000,10
United Kingdom,Hydrogen,2001,10
United Kingdom,Hydrogen,2002,21
United Kingdom,Hydrogen,2003,18
United Kingdom,Hydrogen,2004,25
United Kingdom,Hydrogen,2005,32
United Kingdom,Hydrogen,2006,37
United Kingdom,Hydrogen,2007,40
United Kingdom,Hydrogen,2008,71
United Kingdom,Hydrogen,2009,83
United Kingdom,Hydrogen,2010,112
United Kingdom,Hydrogen,2011,142
United Kingdom,Hydrogen,2012,137
United Kingdom,Hydrogen,2013,194
United Kingdom,Hydrogen,2014,280
United Kingdom,Hydrogen,2015,375
United Kingdom,Hydrogen,2016,448
United Kingdom,Hydrogen,2017,556
United Kingdom,Hydrogen,2018,618
United Kingdom,Hydrogen,2019,742
United Kingdom,Hydrogen,2020,986
United Kingdom,Hydrogen,2021,1055
United Kingdom,Hydrogen,2022,1203
United Kingdom,Hydrogen,2023,2093
United States,Hydrogen,1974,16
United States,Hydrogen,1975,40
United States,Hydrogen,1976,38
United States,Hydrogen,1977,39
United States,Hydrogen,1978,24
United States,Hydrogen,1979,44
United States,Hydrogen,1980,51
United States,Hydrogen,1981,34
United States,Hydrogen,1982,48
United States,Hydrogen,1983,41
United States,Hydrogen,1984,53
United States,Hydrogen,1985,39
United States,Hydrogen,1986,25
United States,Hydrogen,1987,43
United States,Hydrogen,1988,30
United States,Hydrogen,1989,37
United States,Hydrogen,1990,40
United States,Hydrogen,1991,48
United States,Hydrogen,1992,48
United States,Hydrogen,1993,42
United States,Hydrogen,1994,34
United States,Hydrogen,1995,49
United States,Hydrogen,1996,42
United States,Hydrogen,1997,43
United States,Hydrogen,1998,55
United States,Hydrogen,1999,55
United States,Hydrogen,2000,63
United States,Hydrogen,2001,75
United States,Hydrogen,2002,92
United States,Hydrogen,2003,128
United States,Hydrogen,2004,195
United States,Hydrogen,2005,252
United States,Hydrogen,2006,295
United States,Hydrogen,2007,357
United States,Hydrogen,2008,432
United States,Hydrogen,2009,488
United States,Hydrogen,2010,488
United States,Hydrogen,2011,572
United States,Hydrogen,2012,649
United States,Hydrogen,2013,642
United States,Hydrogen,2014,807
United States,Hydrogen,2015,947
United States,Hydrogen,2016,1039
United States,Hydrogen,2017,1176
United States,Hydrogen,2018,1279
United States,Hydrogen,2019,1370
United States,Hydrogen,2020,1817
United States,Hydrogen,2021,1862
United States,Hydrogen,2022,2363
United States,Hydrogen,2023,3560
Australia,Nuclear,1974,7
Australia,Nuclear,1975,7
Australia,Nuclear,1976,4
Australia,Nuclear,1977,5
Australia,Nuclear,1978,5
Australia,Nuclear,1979,8
Australia,Nuclear,1980,5
Australia,Nuclear,1981,6
Australia,Nuclear,1982,5
Australia,Nuclear,1983,6
Australia,Nuclear,1984,4
Australia,Nuclear,1985,9
Australia,Nuclear,1986,4
Australia,Nuclear,1987,5
Australia,Nuclear,1988,11
Australia,Nuclear,1989,8
Australia,Nuclear,1990,12
Australia,Nuclear,1991,7
Australia,Nuclear,1992,5
Australia,Nuclear,1993,13
Australia,Nuclear,1994,3
Australia,Nuclear,1995,8
Australia,Nuclear,1996,16
Australia,Nuclear,1997,13
Australia,Nuclear,1998,16
Australia,Nuclear,1999,12
Australia,Nuclear,2000,14
Australia,Nuclear,2001,26
Australia,Nuclear,2002,72
Australia,Nuclear,2003,56
Australia,Nuclear,2004,36
Australia,Nuclear,2005,37
Australia,Nuclear,2006,53
Australia,Nuclear,2007,69
Australia,Nuclear,2008,61
Australia,Nuclear,2009,63
Australia,Nuclear,2010,98
Australia,Nuclear,2011,124
Australia,Nuclear,2012,132
Australia,Nuclear,2013,163
Australia,Nuclear,2014,185
Australia,Nuclear,2015,209
Australia,Nuclear,2016,196
Australia,Nuclear,2017,190
Australia,Nuclear,2018,202
Australia,Nuclear,2019,237
Australia,Nuclear,2020,287
Australia,Nuclear,2021,276
Australia,Nuclear,2022,314
Australia,Nuclear,2023,470
Austria,Nuclear,1974,4
Austria,Nuclear,1975,4
Austria,Nuclear,1976,5
Austria,Nuclear,1977,7
Austria,Nuclear,1978,3
Austria,Nuclear,1979,6
Austria,Nuclear,1980,12
Austria,Nuclear,1981,2
Austria,Nuclear,1982,15
Austria,Nuclear,1983,9
Austria,Nuclear,1984,5
Austria,Nuclear,1985,5
Austria,Nuclear,1986,14
Austria,Nuclear,1987,12
Austria,Nuclear,1988,11
Austria,Nuclear,1989,3
Austria,Nuclear,1990,13
Austria,Nuclear,1991,20
Austria,Nuclear,1992,8
Austria,Nuclear,1993,9
Austria,Nuclear,1994,5
Austria,Nuclear,1995,6
Austria,Nuclear,1996,19
Austria,Nuclear,1997,13
Austria,Nuclear,1998,10
Austria,Nuclear,1999,13
Austria,Nuclear,2000,20
Austria,Nuclear,2001,16
Austria,Nuclear,2002,24
Austria,Nuclear,2003,25
Austria,Nuclear,2004,23
Austria,Nuclear,2005,24
Austria,Nuclear,2006,31
Austria,Nuclear,2007,38
Austria,Nuclear,2008,39
Austria,Nuclear,2009,50
Austria,Nuclear,2010,46
Austria,Nuclear,2011,78
Austria,Nuclear,2012,82
Austria,Nuclear,2013,85
Austria,Nuclear,2014,95
Austria,Nuclear,2015,95
Austria,Nuclear,2016,151
Austria,Nuclear,2017,110
Austria,Nuclear,2018,114
Austria,Nuclear,2019,141
Austria,Nuclear,2020,163
Austria,Nuclear,2021,150
Austria,Nuclear,2022,162
Austria,Nuclear,2023,267
Belgium,Nuclear,1974,2
Belgium,Nuclear,1975,1
Belgium,Nuclear,1976,2
Belgium,Nuclear,1977,6
Belgium,Nuclear,1978,3
Belgium,Nuclear,1979,6
Belgium,Nuclear,1980,6
Belgium,Nuclear,1981,9
Belgium,Nuclear,1982,7
Belgium,Nuclear,1983,7
Belgium,Nuclear,1984,15
Belgium,Nuclear,1985,3
Belgium,Nuclear,1986,4
Belgium,Nuclear,1987,6
Belgium,Nuclear,1988,11
Belgium,Nuclear,1989,11
Belgium,Nuclear,1990,4
Belgium,Nuclear,1991,9
Belgium,Nuclear,1992,7
Belgium,Nuclear,1993,6
Belgium,Nuclear,1994,8
Belgium,Nuclear,1995,13
Belgium,Nuclear,1996,13
Belgium,Nuclear,1997,13
Belgium,Nuclear,1998,17
Belgium,Nuclear,1999,19
Belgium,Nuclear,2000,13
Belgium,Nuclear,2001,25
Belgium,Nuclear,2002,34
Belgium,Nuclear,2003,28
Belgium,Nuclear,2004,29
Belgium,Nuclear,2005,40
Belgium,Nuclear,2006,50
Belgium,Nuclear,2007,75
Belgium,Nuclear,2008,71
Belgium,Nuclear,2009,79
Belgium,Nuclear,2010,82
Belgium,Nuclear,2011,103
Belgium,Nuclear,2012,88
Belgium,Nuclear,2013,120
Belgium,Nuclear,2014,133
Belgium,Nuclear,2015,182
Belgium,Nuclear,2016,154
Belgium,Nuclear,2017,160
Belgium,Nuclear,2018,161
Belgium,Nuclear,2019,203
Belgium,Nuclear,2020,244
Belgium,Nuclear,2021,252
Belgium,Nuclear,2022,209
Belgium,Nuclear,2023,364
Brazil,Nuclear,1974,3
Brazil,Nuclear,1975,1
Brazil,Nuclear,1976,3
Brazil,Nuclear,1977,1
Brazil,Nuclear,1979,2
Brazil,Nuclear,1980,2
Brazil,Nuclear,1981,6
Brazil,Nuclear,1982,2
Brazil,Nuclear,1983,2
Brazil,Nuclear,1984,2
Brazil,Nuclear,1985,9
Brazil,Nuclear,1986,5
Brazil,Nuclear,1987,3
Brazil,Nuclear,1988,3
Brazil,Nuclear,1989,4
Brazil,Nuclear,1990,5
Brazil,Nuclear,1991,2
Brazil,Nuclear,1992,8
Brazil,Nuclear,1993,7
Brazil,Nuclear,1994,7
Brazil,Nuclear,1995,6
Brazil,Nuclear,1996,3
Brazil,Nuclear,1997,9
Brazil,Nuclear,1998,10
Brazil,Nuclear,1999,17
Brazil,Nuclear,2000,14
Brazil,Nuclear,2001,12
Brazil,Nuclear,2002,49
Brazil,Nuclear,2003,22
Brazil,Nuclear,2004,46
Brazil,Nuclear,2005,57
Brazil,Nuclear,2006,47
Brazil,Nuclear,2007,72
Brazil,Nuclear,2008,71
Brazil,Nuclear,2009,89
Brazil,Nuclear,2010,79
Brazil,Nuclear,2011,126
Brazil,Nuclear,2012,169
Brazil,Nuclear,2013,160
Brazil,Nuclear,2014,165
Brazil,Nuclear,2015,197
Brazil,Nuclear,2016,203
Brazil,Nuclear,2017,220
Brazil,Nuclear,2018,252
Brazil,Nuclear,2019,280
Brazil,Nuclear,2020,327
Brazil,Nuclear,2021,411
Brazil,Nuclear,2022,401
Brazil,Nuclear,2023,476
Canada,Nuclear,1974,17
Canada,Nuclear,1975,28
Canada,Nuclear,1976,22
Canada,Nuclear,1977,37
Canada,Nuclear,1978,35
Canada,Nuclear,1979,23
Canada,Nuclear,1980,31
Canada,Nuclear,1981,34
Canada,Nuclear,1982,47
Canada,Nuclear,1983,28
Canada,Nuclear,1984,23
Canada,Nuclear,1985,27
Canada,Nuclear,1986,37
Canada,Nuclear,1987,31
Canada,Nuclear,1988,27
Canada,Nuclear,1989,36
Canada,Nuclear,1990,48
Canada,Nuclear,1991,43
Canada,Nuclear,1992,41
Canada,Nuclear,1993,40
Canada,Nuclear,1994,32
Canada,Nuclear,1995,41
Canada,Nuclear,1996,42
Canada,Nuclear,1997,38
Canada,Nuclear,1998,39
Canada,Nuclear,1999,37
Canada,Nuclear,2000,51
Canada,Nuclear,2001,46
Canada,Nuclear,2002,107
Canada,Nuclear,2003,87
Canada,Nuclear,2004,77
Canada,Nuclear,2005,103
Canada,Nuclear,2006,97
Canada,Nuclear,2007,90
Canada,Nuclear,2008,144
Canada,Nuclear,2009,160
Canada,Nuclear,2010,165
Canada,Nuclear,2011,224
Canada,Nuclear,2012,219
Canada,Nuclear,2013,262
Canada,Nuclear,2014,272
Canada,Nuclear,2015,237
Canada,Nuclear,2016,280
Canada,Nuclear,2017,290
Canada,Nuclear,2018,288
Canada,Nuclear,2019,309
Canada,Nuclear,2020,390
Canada,Nuclear,2021,578
Canada,Nuclear,2022,411
Canada,Nuclear,2023,615
Chile,Nuclear,1985,1
Chile,Nuclear,1990,1
Chile,Nuclear,1992,1
Chile,Nuclear,1993,1
Chile,Nuclear,1994,1
Chile,Nuclear,1996,1
Chile,Nuclear,1997,1
Chile,Nuclear,1998,1
Chile,Nuclear,2000,1
Chile,Nuclear,2001,5
Chile,Nuclear,2002,6
Chile,Nuclear,2003,4
Chile,Nuclear,2004,2
Chile,Nuclear,2005,1
Chile,Nuclear,2006,2
Chile,Nuclear,2007,3
Chile,Nuclear,2008,13
Chile,Nuclear,2009,8
Chile,Nuclear,2010,6
Chile,Nuclear,2011,19
Chile,Nuclear,2012,15
Chile,Nuclear,2013,19
Chile,Nuclear,2014,19
Chile,Nuclear,2015,18
Chile,Nuclear,2016,34
Chile,Nuclear,2017,18
Chile,Nuclear,2018,30
Chile,Nuclear,2019,41
Chile,Nuclear,2020,41
Chile,Nuclear,2021,54
Chile,Nuclear,2022,56
Chile,Nuclear,2023,91
Czech Republic,Nuclear,1975,2
Czech Republic,Nuclear,1976,3
Czech Republic,Nuclear,1977,6
Czech Republic,Nuclear,1978,3
Czech Republic,Nuclear,1979,4
Czech Republic,Nuclear,1980,3
Czech Republic,Nuclear,1982,7
Czech Republic,Nuclear,1983,3
Czech Republic,Nuclear,1984,2
Czech Republic,Nuclear,1985,2
Czech Republic,Nuclear,1986,6
Czech Republic,Nuclear,1987,2
Czech Republic,Nuclear,1988,6
Czech Republic,Nuclear,1989,4
Czech Republic,Nuclear,1990,9
Czech Republic,Nuclear,1991,6
Czech Republic,Nuclear,1992,4
Czech Republic,Nuclear,1993,10
Czech Republic,Nuclear,1994,12
Czech Republic,Nuclear,1995,11
Czech Republic,Nuclear,1996,6
Czech Republic,Nuclear,1997,14
Czech Republic,Nuclear,1998,5
Czech Republic,Nuclear,1999,12
Czech Republic,Nuclear,2000,10
Czech Republic,Nuclear,2001,13
Czech Republic,Nuclear,2002,15
Czech Republic,Nuclear,2003,18
Czech Republic,Nuclear,2004,19
Czech Republic,Nuclear,2005,26
Czech Republic,Nuclear,2006,41
Czech Republic,Nuclear,2007,38
Czech Republic,Nuclear,2008,41
Czech Republic,Nuclear,2009,55
Czech Republic,Nuclear,2010,60
Czech Republic,Nuclear,2011,63
Czech Republic,Nuclear,2012,59
Czech Republic,Nuclear,2013,71
Czech Republic,Nuclear,2014,126
Czech Republic,Nuclear,2015,100
Czech Republic,Nuclear,2016,148
Czech Republic,Nuclear,2017,139
Czech Republic,Nuclear,2018,159
Czech Republic,Nuclear,2019,168
Czech Republic,Nuclear,2020,211
Czech Republic,Nuclear,2021,208
Czech Republic,Nuclear,2022,222
Czech Republic,Nuclear,2023,334
Denmark,Nuclear,1976,4
Denmark,Nuclear,1977,2
Denmark,Nuclear,1978,1
Denmark,Nuclear,1979,2
Denmark,Nuclear,1980,6
Denmark,Nuclear,1981,4
Denmark,Nuclear,1982,1
Denmark,Nuclear,1983,1
Denmark,Nuclear,1985,2
Denmark,Nuclear,1986,1
Denmark,Nuclear,1987,6
Denmark,Nuclear,1988,1
Denmark,Nuclear,1990,4
Denmark,Nuclear,1992,10
Denmark,Nuclear,1993,3
Denmark,Nuclear,1994,2
Denmark,Nuclear,1995,4
Denmark,Nuclear,1996,3
Denmark,Nuclear,1997,4
Denmark,Nuclear,1998,6
Denmark,Nuclear,1999,3
Denmark,Nuclear,2000,5
Denmark,Nuclear,2001,8
Denmark,Nuclear,2002,10
Denmark,Nuclear,2003,14
Denmark,Nuclear,2004,6
Denmark,Nuclear,2005,13
Denmark,Nuclear,2006,12
Denmark,Nuclear,2007,13
Denmark,Nuclear,2008,17
Denmark,Nuclear,2009,26
Denmark,Nuclear,2010,28
Denmark,Nuclear,2011,32
Denmark,Nuclear,2012,62
Denmark,Nuclear,2013,71
Denmark,Nuclear,2014,52
Denmark,Nuclear,2015,71
Denmark,Nuclear,2016,91
Denmark,Nuclear,2017,98
Denmark,Nuclear,2018,100
Denmark,Nuclear,2019,102
Denmark,Nuclear,2020,128
Denmark,Nuclear,2021,146
Denmark,Nuclear,2022,147
Denmark,Nuclear,2023,194
Estonia,Nuclear,1992,1
Estonia,Nuclear,1993,1
Estonia,Nuclear,1994,2
Estonia,Nuclear,1995,1
Estonia,Nuclear,1997,2
Estonia,Nuclear,1998,1
Estonia,Nuclear,1999,2
Estonia,Nuclear,2000,1
Estonia,Nuclear,2002,1
Estonia,Nuclear,2004,2
Estonia,Nuclear,2005,1
Estonia,Nuclear,2006,6
Estonia,Nuclear,2007,5
Estonia,Nuclear,2008,5
Estonia,Nuclear,2009,7
Estonia,Nuclear,2010,3
Estonia,Nuclear,2011,5
Estonia,Nuclear,2012,3
Estonia,Nuclear,2013,7
Estonia,Nuclear,2014,5
Estonia,Nuclear,2015,8
Estonia,Nuclear,2016,7
Estonia,Nuclear,2017,11
Estonia,Nuclear,2018,12
Estonia,Nuclear,2019,12
Estonia,Nuclear,2020,13
Estonia,Nuclear,2021,20
Estonia,Nuclear,2022,25
Estonia,Nuclear,2023,25
Finland,Nuclear,1974,1
Finland,Nuclear,1976,3
Finland,Nuclear,1978,3
Finland,Nuclear,1979,2
Finland,Nuclear,1980,8
Finland,Nuclear,1982,9
Finland,Nuclear,1983,4
Finland,Nuclear,1984,10
Finland,Nuclear,1985,4
Finland,Nuclear,1986,8
Finland,Nuclear,1987,9
Finland,Nuclear,1988,10
Finland,Nuclear,1989,13
Finland,Nuclear,1990,9
Finland,Nuclear,1991,5
Finland,Nuclear,1992,15
Finland,Nuclear,1993,16
Finland,Nuclear,1994,12
Finland,Nuclear,1995,9
Finland,Nuclear,1996,7
Finland,Nuclear,1997,8
Finland,Nuclear,1998,8
Finland,Nuclear,1999,12
Finland,Nuclear,2000,11
Finland,Nuclear,2001,16
Finland,Nuclear,2002,14
Finland,Nuclear,2003,22
Finland,Nuclear,2004,29
Finland,Nuclear,2005,22
Finland,Nuclear,2006,34
Finland,Nuclear,2007,43
Finland,Nuclear,2008,30
Finland,Nuclear,2009,45
Finland,Nuclear,2010,55
Finland,Nuclear,2011,62
Finland,Nuclear,2012,75
Finland,Nuclear,2013,85
Finland,Nuclear,2014,100
Finland,Nuclear,2015,90
Finland,Nuclear,2016,116
Finland,Nuclear,2017,129
Finland,Nuclear,2018,130
Finland,Nuclear,2019,178
Finland,Nuclear,2020,187
Finland,Nuclear,2021,215
Finland,Nuclear,2022,201
Finland,Nuclear,2023,256
France,Nuclear,1974,11
France,Nuclear,1975,13
France,Nuclear,1976,17
France,Nuclear,1977,23
France,Nuclear,1978,18
France,Nuclear,1979,21
France,Nuclear,1980,27
France,Nuclear,1981,21
France,Nuclear,1982,31
France,Nuclear,1983,19
France,Nuclear,1984,33
France,Nuclear,1985,35
France,Nuclear,1986,36
France,Nuclear,1987,29
France,Nuclear,1988,32
France,Nuclear,1989,40
France,Nuclear,1990,37
France,Nuclear,1991,37
France,Nuclear,1992,50
France,Nuclear,1993,53
France,Nuclear,1994,50
France,Nuclear,1995,62
France,Nuclear,1996,75
France,Nuclear,1997,58
France,Nuclear,1998,67
France,Nuclear,1999,90
France,Nuclear,2000,86
France,Nuclear,2001,96
France,Nuclear,2002,141
France,Nuclear,2003,130
France,Nuclear,2004,123
France,Nuclear,2005,185
France,Nuclear,2006,206
France,Nuclear,2007,275
France,Nuclear,2008,266
France,Nuclear,2009,253
France,Nuclear,2010,319
France,Nuclear,2011,409
France,Nuclear,2012,478
France,Nuclear,2013,530
France,Nuclear,2014,536
France,Nuclear,2015,551
France,Nuclear,2016,629
France,Nuclear,2017,720
France,Nuclear,2018,647
France,Nuclear,2019,781
France,Nuclear,2020,918
France,Nuclear,2021,928
France,Nuclear,2022,874
France,Nuclear,2023,1426
Germany,Nuclear,1974,24
Germany,Nuclear,1975,29
Germany,Nuclear,1976,21
Germany,Nuclear,1977,31
Germany,Nuclear,1978,35
Germany,Nuclear,1979,23
Germany,Nuclear,1980,47
Germany,Nuclear,1981,36
Germany,Nuclear,1982,58
Germany,Nuclear,1983,42
Germany,Nuclear,1984,48
Germany,Nuclear,1985,56
Germany,Nuclear,1986,64
Germany,Nuclear,1987,56
Germany,Nuclear,1988,65
Germany,Nuclear,1989,59
Germany,Nuclear,1990,67
Germany,Nuclear,1991,74
Germany,Nuclear,1992,66
Germany,Nuclear,1993,91
Germany,Nuclear,1994,73
Germany,Nuclear,1995,79
Germany,Nuclear,1996,67
Germany,Nuclear,1997,85
Germany,Nuclear,1998,78
Germany,Nuclear,1999,68
Germany,Nuclear,2000,89
Germany,Nuclear,2001,123
Germany,Nuclear,2002,119
Germany,Nuclear,2003,102
Germany,Nuclear,2004,112
Germany,Nuclear,2005,115
Germany,Nuclear,2006,172
Germany,Nuclear,2007,199
Germany,Nuclear,2008,146
Germany,Nuclear,2009,231
Germany,Nuclear,2010,223
Germany,Nuclear,2011,315
Germany,Nuclear,2012,375
Germany,Nuclear,2013,398
Germany,Nuclear,2014,439
Germany,Nuclear,2015,428
Germany,Nuclear,2016,525
Germany,Nuclear,2017,534
Germany,Nuclear,2018,549
Germany,Nuclear,2019,644
Germany,Nuclear,2020,773
Germany,Nuclear,2021,868
Germany,Nuclear,2022,903
Germany,Nuclear,2023,1144
Greece,Nuclear,1974,2
Greece,Nuclear,1975,1
Greece,Nuclear,1976,1
Greece,Nuclear,1977,5
Greece,Nuclear,1978,4
Greece,Nuclear,1979,1
Greece,Nuclear,1980,3
Greece,Nuclear,1981,2
Greece,Nuclear,1982,4
Greece,Nuclear,1983,3
Greece,Nuclear,1984,4
Greece,Nuclear,1985,2
Greece,Nuclear,1987,3
Greece,Nuclear,1988,2
Greece,Nuclear,1989,3
Greece,Nuclear,1990,2
Greece,Nuclear,1991,3
Greece,Nuclear,1992,2
Greece,Nuclear,1993,4
Greece,Nuclear,1994,5
Greece,Nuclear,1996,4
Greece,Nuclear,1997,4
Greece,Nuclear,1998,2
Greece,Nuclear,1999,4
Greece,Nuclear,2000,3
Greece,Nuclear,2001,3
Greece,Nuclear,2002,12
Greece,Nuclear,2003,4
Greece,Nuclear,2004,7
Greece,Nuclear,2005,8
Greece,Nuclear,2006,15
Greece,Nuclear,2007,13
Greece,Nuclear,2008,20
Greece,Nuclear,2009,30
Greece,Nuclear,2010,31
Greece,Nuclear,2011,34
Greece,Nuclear,2012,35
Greece,Nuclear,2013,55
Greece,Nuclear,2014,39
Greece,Nuclear,2015,32
Greece,Nuclear,2016,42
Greece,Nuclear,2017,60
Greece,Nuclear,2018,77
Greece,Nuclear,2019,90
Greece,Nuclear,2020,123
Greece,Nuclear,2021,112
Greece,Nuclear,2022,126
Greece,Nuclear,2023,202
Hungary,Nuclear,1974,1
Hungary,Nuclear,1975,1
Hungary,Nuclear,1977,2
Hungary,Nuclear,1978,3
Hungary,Nuclear,1979,1
Hungary,Nuclear,1980,1
Hungary,Nuclear,1982,8
Hungary,Nuclear,1983,3
Hungary,Nuclear,1984,4
Hungary,Nuclear,1985,2
Hungary,Nuclear,1986,4
Hungary,Nuclear,1987,7
Hungary,Nuclear,1988,8
Hungary,Nuclear,1989,7
Hungary,Nuclear,1990,7
Hungary,Nuclear,1991,5
Hungary,Nuclear,1992,12
Hungary,Nuclear,1993,10
Hungary,Nuclear,1994,13
Hungary,Nuclear,1995,9
Hungary,Nuclear,1996,14
Hungary,Nuclear,1997,5
Hungary,Nuclear,1998,5
Hungary,Nuclear,1999,14
Hungary,Nuclear,2000,6
Hungary,Nuclear,2001,10
Hungary,Nuclear,2002,14
Hungary,Nuclear,2003,19
Hungary,Nuclear,2004,20
Hungary,Nuclear,2005,17
Hungary,Nuclear,2006,20
Hungary,Nuclear,2007,30
Hungary,Nuclear,2008,24
Hungary,Nuclear,2009,31
Hungary,Nuclear,2010,40
Hungary,Nuclear,2011,48
Hungary,Nuclear,2012,25
Hungary,Nuclear,2013,55
Hungary,Nuclear,2014,66
Hungary,Nuclear,2015,68
Hungary,Nuclear,2016,72
Hungary,Nuclear,2017,67
Hungary,Nuclear,2018,73
Hungary,Nuclear,2019,112
Hungary,Nuclear,2020,122
Hungary,Nuclear,2021,141
Hungary,Nuclear,2022,132
Hungary,Nuclear,2023,237
Ireland,Nuclear,1975,2
Ireland,Nuclear,1981,3
Ireland,Nuclear,1985,1
Ireland,Nuclear,1990,1
Ireland,Nuclear,1991,1
Ireland,Nuclear,1992,2
Ireland,Nuclear,1993,1
Ireland,Nuclear,1994,2
Ireland,Nuclear,1995,1
Ireland,Nuclear,1996,1
Ireland,Nuclear,1997,1
Ireland,Nuclear,1998,1
Ireland,Nuclear,1999,1
Ireland,Nuclear,2000,4
Ireland,Nuclear,2001,2
Ireland,Nuclear,2002,1
Ireland,Nuclear,2003,1
Ireland,Nuclear,2004,9
Ireland,Nuclear,2005,7
Ireland,Nuclear,2006,12
Ireland,Nuclear,2007,12
Ireland,Nuclear,2008,13
Ireland,Nuclear,2009,15
Ireland,Nuclear,2010,9
Ireland,Nuclear,2011,19
Ireland,Nuclear,2012,28
Ireland,Nuclear,2013,22
Ireland,Nuclear,2014,17
Ireland,Nuclear,2015,22
Ireland,Nuclear,2016,36
Ireland,Nuclear,2017,33
Ireland,Nuclear,2018,34
Ireland,Nuclear,2019,39
Ireland,Nuclear,2020,51
Ireland,Nuclear,2021,68
Ireland,Nuclear,2022,45
Ireland,Nuclear,2023,71
Italy,Nuclear,1974,2
Italy,Nuclear,1975,8
Italy,Nuclear,1976,4
Italy,Nuclear,1977,10
Italy,Nuclear,1978,7
Italy,Nuclear,1979,8
Italy,Nuclear,1980,15
Italy,Nuclear,1981,7
Italy,Nuclear,1982,10
Italy,Nuclear,1983,9
Italy,Nuclear,1984,14
Italy,Nuclear,1985,17
Italy,Nuclear,1986,21
Italy,Nuclear,1987,20
Italy,Nuclear,1988,22
Italy,Nuclear,1989,20
Italy,Nuclear,1990,12
Italy,Nuclear,1991,13
Italy,Nuclear,1992,17
Italy,Nuclear,1993,17
Italy,Nuclear,1994,15
Italy,Nuclear,1995,26
Italy,Nuclear,1996,23
Italy,Nuclear,1997,25
Italy,Nuclear,1998,33
Italy,Nuclear,1999,28
Italy,Nuclear,2000,32
Italy,Nuclear,2001,26
Italy,Nuclear,2002,56
Italy,Nuclear,2003,58
Italy,Nuclear,2004,50
Italy,Nuclear,2005,71
Italy,Nuclear,2006,106
Italy,Nuclear,2007,125
Italy,Nuclear,2008,120
Italy,Nuclear,2009,145
Italy,Nuclear,2010,143
Italy,Nuclear,2011,194
Italy,Nuclear,2012,196
Italy,Nuclear,2013,255
Italy,Nuclear,2014,268
Italy,Nuclear,2015,277
Italy,Nuclear,2016,297
Italy,Nuclear,2017,363
Italy,Nuclear,2018,406
Italy,Nuclear,2019,377
Italy,Nuclear,2020,453
Italy,Nuclear,2021,527
Italy,Nuclear,2022,548
Italy,Nuclear,2023,872
Japan,Nuclear,1974,42
Japan,Nuclear,1975,28
Japan,Nuclear,1976,40
Japan,Nuclear,1977,43
Japan,Nuclear,1978,44
Japan,Nuclear,1979,48
Japan,Nuclear,1980,43
Japan,Nuclear,1981,55
Japan,Nuclear,1982,62
Japan,Nuclear,1983,68
Japan,Nuclear,1984,73
Japan,Nuclear,1985,76
Japan,Nuclear,1986,71
Japan,Nuclear,1987,91
Japan,Nuclear,1988,79
Japan,Nuclear,1989,87
Japan,Nuclear,1990,92
Japan,Nuclear,1991,92
Japan,Nuclear,1992,91
Japan,Nuclear,1993,89
Japan,Nuclear,1994,94
Japan,Nuclear,1995,148
Japan,Nuclear,1996,119
Japan,Nuclear,1997,122
Japan,Nuclear,1998,126
Japan,Nuclear,1999,124
Japan,Nuclear,2000,150
Japan,Nuclear,2001,153
Japan,Nuclear,2002,282
Japan,Nuclear,2003,234
Japan,Nuclear,2004,232
Japan,Nuclear,2005,220
Japan,Nuclear,2006,277
Japan,Nuclear,2007,388
Japan,Nuclear,2008,360
Japan,Nuclear,2009,363
Japan,Nuclear,2010,394
Japan,Nuclear,2011,720
Japan,Nuclear,2012,865
Japan,Nuclear,2013,970
Japan,Nuclear,2014,1097
Japan,Nuclear,2015,1018
Japan,Nuclear,2016,1063
Japan,Nuclear,2017,1031
Japan,Nuclear,2018,971
Japan,Nuclear,2019,1045
Japan,Nuclear,2020,1154
Japan,Nuclear,2021,1226
Japan,Nuclear,2022,1081
Japan,Nuclear,2023,1244
Korea,Nuclear,1974,1
Korea,Nuclear,1976,1
Korea,Nuclear,1977,1
Korea,Nuclear,1979,2
Korea,Nuclear,1980,2
Korea,Nuclear,1981,2
